AccX,AccY,AccZ,Acc_Mag,Altitude,Delta_Pitch,Delta_Roll,GyroX,GyroY,GyroZ,Gyro_Mag,Jerk,Pitch,Roll,Speed,Yaw,Delta_Altitude,Label
-2.927510023,1.219845772,6.228515625,6.98947391,926.8999634,1.471419857,7.355995556,0.00066579,0.003861581,-0.000399474,0.003938866,0.019095669,7.737426829,6.504350944,0.49567346,82.21305972,0.3000488,Normal Driving
0.26156655,2.852691412,6.372167587,6.986471578,932.2000122,14.94614293,5.528337127,0.000798948,-0.000133158,0.000532632,0.000969405,0.003002332,-7.208716099,0.976013817,0.982530177,97.20975113,5.3000488,Fall Off
-1.538873196,-0.039504327,6.812700748,6.984452934,932.2000122,6.8846473,11.75251421,0.015845796,0.070041083,0.162053227,0.177251491,0.002018644,-0.324068799,12.72852803,0.267634195,90.33223327,0,Normal Driving
-2.103904724,-0.111330383,6.621164799,6.948282726,922.5999756,19.77434886,14.85242013,-0.016777903,0.064981081,-0.058988973,0.089351765,0.036170208,-20.09841766,-2.123892098,1.184742987,110.1111274,9.6000366,Fall Off
-1.864484549,-0.216675252,6.683413982,6.941993464,930,51.06933774,33.33471513,0.027031064,-0.019307904,-0.278699607,0.280672308,0.006289262,30.97092008,31.21082303,0.478011918,54.94133122,7.4000244,Fall Off
-1.826177359,-1.806425214,6.439205647,6.932637677,930,42.66521637,46.77255696,-0.156726912,0.058855817,-0.503736556,0.530827514,0.009355787,-11.69429629,-15.56173393,2.555999923,102.1263594,0,Normal Driving
-0.969053149,1.205480576,6.755239964,6.930044329,927.2000122,3.212801192,7.656031329,0.030360013,0.121706374,-0.341416985,0.363730298,0.002593348,-8.481495098,-7.905702601,3.096000051,98.5616781,2.7999878,Fall Off
1.774701953,-1.380257249,6.53976202,6.915429442,922.5999756,31.63198404,98.8722253,-0.085620567,0.155794814,0.668719232,0.691945313,0.014614887,23.15048894,-106.7779279,1.184742987,-34.02375,4.6000366,Fall Off
0.955885053,0.415394008,6.822277546,6.901430238,930,30.54326193,113.1167651,0.105594255,0.381231219,1.290167451,1.349451533,0.013999204,-7.392772989,6.338837169,0.331942517,97.43774024,7.4000244,Fall Off
-0.025737667,0.108936176,6.898892403,6.899800425,922.5999756,0.495897073,9.467393236,-0.028229486,0.032756858,-0.138217956,0.144824442,0.001629813,-7.888670062,-3.128556067,0.284484771,97.90029636,7.4000244,Fall Off
-0.782305419,-0.326808542,6.841431141,6.893764258,933.3999634,9.302093748,36.74635303,-0.04167844,0.225303262,-0.009054741,0.229304689,0.006036167,-17.19076381,-39.8749091,0.228325644,111.9554936,10.7999878,Fall Off
1.717241168,-6.618770599,0.851138711,6.89068056,927.2000122,56.65978753,23.76009381,0.116513208,0.028495802,-0.489754945,0.504229357,0.003083698,-73.85055134,-63.63500291,3.818697023,172.6722826,6.1999512,Fall Off
1.587954283,2.057816267,6.329071999,6.842028863,933.3999634,70.05779739,61.31254684,0.046605285,0.030892646,-0.007456846,0.056409332,0.048651697,-3.792753954,-2.322456071,0.228325644,93.79586281,6.1999512,Fall Off
-0.868496656,2.541445017,6.28597641,6.835695184,927.2000122,0.185909433,24.77420712,-0.123304263,0.176833764,-0.635163426,0.670750847,0.006333679,-3.978663387,-27.09666319,3.818697023,94.46732914,6.1999512,Fall Off
-4.814141273,-0.858321309,4.772840977,6.833204421,930,12.50380136,60.61544282,0.005459476,0.277900666,-0.600675523,0.661868318,0.002490763,-16.48246475,33.51877963,0.272654217,109.5396985,2.7999878,Fall Off
-2.621052265,3.154360771,5.462371349,6.830622783,922.5999756,67.61181266,161.0138909,-0.03395528,-0.27363959,0.911599338,0.952389069,0.002581638,51.12934791,-127.4951113,3.023999906,-26.13438657,7.4000244,Fall Off
1.180940032,-0.839167714,6.669048786,6.824590356,922.5999756,60.39954391,124.4330641,-0.009853689,0.078962669,-0.413189143,0.42078197,0.006032427,-9.270196003,-3.062047192,0.447603071,99.28321965,0,Normal Driving
3.450643301,2.527079821,5.313930511,6.821358302,930,49.5486849,8.554227766,0.00652474,0.167379543,-1.125983715,1.138375074,0.003232054,40.2784889,5.492180574,0.331942517,49.59143114,7.4000244,Fall Off
3.819350243,0.219069451,5.620388508,6.798837745,922.5999756,38.43200743,39.69035456,-0.005992108,0.027696855,-0.212786406,0.214665031,0.022520557,1.846481471,-34.19817399,0.280852175,87.76787596,7.4000244,Fall Off
0.85532856,-0.661996782,6.712144375,6.798728469,915.7999878,10.97882285,25.19707102,-0.014381059,0.047004759,-0.190149561,0.196400402,0.000109276,-9.132341379,-9.001102967,0.34455539,99.24425136,6.7999878,Fall Off
0.127491236,-1.868674397,6.534973621,6.798093721,930,6.987286831,3.685196377,0.004926845,-0.049667917,-0.71905297,0.72078315,0.000634748,-16.11962821,-5.31590659,0.272654217,106.1856194,14.2000122,Fall Off
-2.439092875,-1.059434295,6.199785233,6.746029352,922.5999756,9.09726289,80.48313321,-0.119975321,0.112518474,0.554070234,0.577969124,0.052064369,-25.2168911,-85.7990398,0.755999976,171.1581852,7.4000244,Fall Off
-0.049679685,-0.096965171,6.740874767,6.741755182,922.5999756,20.28602374,85.99192819,0.008255793,0.02543317,-0.13662006,0.13921223,0.00427417,-4.930867357,0.192888385,0.729965007,94.93089516,0,Normal Driving
0.874482155,-0.427365005,6.664260387,6.734962984,922.5999756,2.59984327,5.085931964,0.015579481,0.073503189,-0.392150164,0.399283346,0.006792198,-7.530710627,-4.893043579,0.217680627,97.55793763,0,Normal Driving
-2.070385933,1.191115379,6.290764809,6.728965421,922.5999756,3.990352643,4.867608102,-0.013715269,0.00519316,-0.025033696,0.02901316,0.005997563,-11.52106327,-9.760651681,0.10509607,101.6856637,0,Normal Driving
-0.05925649,-1.054645896,6.645106792,6.72853874,922.5999756,2.503211726,10.27156248,0.001065264,0.062051605,-0.323973298,0.329863963,0.000426681,-9.017851544,0.510910798,0.217680627,99.01820419,0,Normal Driving
1.286284804,1.057040095,6.515820026,6.725159699,932.2000122,5.055465919,2.824608851,0.046472125,-0.097338468,0.091612674,0.141517906,0.003379041,-3.962385625,-2.313698053,0.267634195,93.9656082,9.6000366,Fall Off
0.065242,-0.475249052,6.707355976,6.724488261,915.7999878,0.090336772,1.756403439,-0.002796317,0.080560565,-0.451405466,0.45854631,0.000671438,-4.052722397,-0.557294614,0.34455539,94.05291347,16.4000244,Fall Off
4.968566895,3.221398354,-3.171120167,6.717147271,922.5999756,8.053026733,8.5648254,0.123037949,0.148604274,-0.560594976,0.592864482,0.00734099,-12.10574913,8.007530786,0.10509607,102.2213791,6.7999878,Fall Off
-0.605134487,1.363497853,6.549338818,6.717079209,932.2000122,23.81759203,2.728602538,0.001731053,0.077764243,-0.124769002,0.147029174,6.81E-05,11.7118429,5.278928248,0.982530177,78.2396575,9.6000366,Fall Off
0.625485182,6.443994045,1.507149935,6.647389856,932.2000122,64.07807148,27.81796071,0.09108004,0.037417386,0.159789547,0.187692125,0.069689353,75.78991438,-22.53903246,1.311102068,13.16396433,0,Normal Driving
1.027711034,-0.183156431,6.563704014,6.646197908,922.5999756,80.81154857,19.23699207,-0.007323687,0.047803707,-0.218778521,0.224059974,0.001191948,-5.021634186,-3.302040392,0.516876107,95.02994233,9.6000366,Fall Off
2.56478858,-0.403422982,6.113594055,6.642057123,930,2.339471571,2.657694775,-0.056059498,0.054594763,-0.010652636,0.078972996,0.004140785,-2.682162615,-0.644345617,0.331942517,92.68233199,7.4000244,Fall Off
2.770689964,3.499125719,-4.918887615,6.641992099,922.5999756,19.75071532,18.0603206,0.108390577,-0.116113737,0.607866049,0.628277049,6.50E-05,-22.43287793,-18.70466622,0.280852175,113.5505649,7.4000244,Fall Off
2.243965626,-2.41455245,5.76404047,6.640000588,922.5999756,12.83295265,111.0311662,-0.433162838,0.358594388,-0.498143911,0.751243859,0.001991511,-35.26583058,-129.7358324,0.217680627,-137.8868538,0,Normal Driving
-1.055244446,2.019509077,6.233304024,6.636718828,922.5999756,52.98148282,139.3444108,-0.054727919,-0.169243768,1.613341808,1.62311749,0.00328176,17.71565224,9.608578439,3.023999906,72.04835305,0,Normal Driving
2.277484417,-2.280477047,-5.795165062,6.631097113,933.3999634,35.6420744,32.250113,-0.00652474,0.205595881,-0.668186605,0.699132017,0.005621715,-17.92642216,-22.64153456,0.238718507,109.3162872,10.7999878,Fall Off
-1.48620069,1.205480576,6.343437195,6.625795904,932.2000122,19.59893303,15.54050178,0.001198422,0.00066579,-0.001597896,0.002105413,0.005301209,1.672510869,-7.101032783,0.650253564,88.31456875,1.1999512,Fall Off
-1.036090732,-1.868674397,6.271611214,6.625596971,932.2000122,18.05442608,16.4817558,0.066578977,0.142345861,-0.453003377,0.479486354,0.000198933,-16.38191521,9.38072302,0.650253564,106.5918268,0,Normal Driving
1.07559514,-0.245405674,6.453570843,6.547190655,927.2000122,2.42772963,16.08828879,0.038615808,0.099468991,-0.673379779,0.681781187,0.078406316,-18.80964484,-6.707565769,3.096000051,108.9300778,5,Fall Off
3.436278105,-0.652419984,5.519832134,6.534692482,922.5999756,8.63386525,25.30948048,-0.023835273,-0.105993733,1.403085351,1.407285079,0.012498173,-10.17577959,18.60191471,0.32692641,100.7240077,4.6000366,Fall Off
-1.912368655,-0.978031397,6.17105484,6.534188329,930,26.39035226,135.4575319,0.003462107,-0.232094318,1.012000442,1.03827966,0.000504153,16.21457267,-116.8556172,0.272654217,-57.22925092,7.4000244,Fall Off
0.721253276,-2.103306293,6.13274765,6.523396155,927.2000122,24.33216881,114.086938,0.038615808,0.099468991,-0.673379779,0.681781187,0.010792174,-8.117596144,-2.768679173,3.096000051,98.12695629,2.7999878,Fall Off
0.998980641,-1.442506552,6.281188011,6.521664688,933.3999634,61.61863425,101.1390987,-0.069508456,-0.120641105,0.892824113,0.903615293,0.001731467,53.50103811,-103.9077779,0.228325644,-10.08461853,6.1999512,Fall Off
1.607107878,0.946906745,6.24766922,6.520183954,927.2000122,49.75577185,99.61564682,-0.020240009,0.092012145,-0.072571084,0.118922054,0.001480734,3.745266257,-4.292131077,3.818697023,86.24423041,6.1999512,Fall Off
-0.504577994,-1.006761789,6.405686855,6.503921305,922.5999756,16.75425662,1.882540772,-0.100267939,-0.110254787,0.200136408,0.249528274,0.016262649,-13.00899036,-6.174671849,0.10509607,103.0822972,4.6000366,Fall Off
2.885611534,-2.347514868,5.328295708,6.498331719,922.5999756,8.16792171,22.26369528,0.000932106,0.205862194,-1.46367228,1.478078704,0.005589586,-21.17691207,-28.43836713,0.32692641,113.777099,0,Normal Driving
1.334168911,-0.963666201,6.281188011,6.493225859,927.2000122,12.64205866,16.44656089,-0.015046849,0.045007389,-0.35233596,0.355517512,0.00510586,-8.534853415,-11.99180624,3.818697023,98.72236494,4.6000366,Fall Off
-0.949899495,0.511162043,6.338648796,6.429779486,922.5999756,1.201325258,12.12445267,-0.064847924,-0.114915319,0.484828115,0.502463018,0.063446373,-9.736178673,0.132646429,0.280852175,99.73620427,4.6000366,Fall Off
0.266354948,1.416170359,-6.264428616,6.428028417,930,2.876393657,3.99091631,0.033688962,0.245010644,-0.916126728,0.948922201,0.001751069,-12.61257233,4.123562739,0.331942517,102.6442561,7.4000244,Fall Off
1.233612418,-1.011550188,6.214150429,6.415660444,922.5999756,3.540955106,15.35175191,-0.03249054,0.097471625,-0.48336339,0.494162443,0.012367973,-9.071617224,-11.22818917,0.729965007,99.24561248,7.4000244,Fall Off
3.737947464,-1.18872118,5.074510574,6.413732677,922.5999756,9.614525236,19.66476648,0.519449174,0.191347986,-0.364852786,0.662992497,0.001927767,0.542908012,8.436577308,1.184742987,89.4511532,0,Normal Driving
3.000533342,0.535104096,5.639542103,6.410458007,922.5999756,4.245349415,36.45190604,0.015313165,0.083756357,-0.753407717,0.758203672,0.00327467,4.788257427,-28.01532873,1.184742987,84.57975648,0,Normal Driving
-2.515707493,5.87896204,0.41060558,6.407774637,922.5999756,61.77118711,108.7454373,-0.098670043,0.264451712,-1.03676784,1.074503625,0.00268337,66.55944454,80.73010855,3.023999906,3.995233235,0,Normal Driving
-1.553238392,-0.748188019,-6.168660641,6.405053389,922.5999756,70.96556786,74.79170543,0.069774769,-0.083889514,0.19574219,0.224100366,0.002721248,-4.406123315,5.938403118,0.755999976,94.42980111,0,Normal Driving
0.726041675,-1.327584863,6.214150429,6.395723856,922.5999756,7.574086635,12.60244704,0.003994739,0.056325816,-0.353933841,0.358409988,0.009329533,-11.98020995,-6.664043917,0.516876107,102.059325,0,Normal Driving
0.242412925,-0.882263303,6.3242836,6.390126416,922.5999756,4.04422333,4.468942905,0.00133158,0.036218964,-0.239151686,0.241882441,0.00559744,-7.93598662,-2.195101012,0.40875079,97.94174003,0,Normal Driving
3.196857929,-2.400187254,4.926070213,6.344049749,927.2000122,14.29470937,30.78714703,0.067511082,0.054727919,-0.711596131,0.716883495,0.046076667,-22.23069599,-32.98224804,3.818697023,115.9772787,4.6000366,Fall Off
-1.016937137,1.430535555,6.080075264,6.328341673,930,14.94417909,14.75338656,-0.098004252,0.022903169,-0.21984379,0.241786436,0.015708076,-7.286516896,-18.22886148,2.555999923,97.66704824,2.7999878,Fall Off
1.156997919,0.324414343,6.204573631,6.319859397,922.5999756,10.98628524,10.69504944,-0.31398645,-0.30080381,3.113499403,3.143715788,0.008482276,3.699768342,-7.533812044,0.729965007,86.26810655,7.4000244,Fall Off
1.156997919,0.324414343,6.204573631,6.319859397,922.5999756,0.757338091,3.029099536,-0.31398645,-0.30080381,3.113499403,3.143715788,0,2.942430251,-10.56291158,0.729965007,87.0069399,0,Normal Driving
-2.769492865,-2.850297213,4.902127743,6.310716389,932.2000122,23.20321661,33.98241322,0.015712639,0.360192269,-0.53609395,0.646051144,0.009143008,-20.26078636,23.41950164,0.650253564,111.9135842,9.6000366,Fall Off
-2.175730705,4.025850296,4.337096214,6.304893201,932.2000122,5.13096902,35.6245454,0.007590003,0.100267939,-0.405865461,0.418136389,0.005823188,-15.12981734,-12.20504376,0.267634195,105.463132,0,Normal Driving
-2.937086821,-2.759317398,4.839878559,6.297994599,922.5999756,5.733235157,42.6467734,-0.181494296,0.619184494,0.629970312,0.901771707,0.006898602,-9.396582183,30.44172964,0.516876107,100.8656937,9.6000366,Fall Off
-1.00257194,2.167949677,5.826289654,6.29688871,922.5999756,29.53498346,20.67804914,-0.051532127,-0.171374291,1.630785465,1.640574881,0.001105889,20.13840128,9.763680505,0.280852175,69.58987578,0,Normal Driving
-4.239532471,3.053804159,3.499125719,6.288341293,922.5999756,8.91532376,40.70153628,0.108390577,-0.116113737,0.607866049,0.628277049,0.008547417,29.05372504,50.46521678,0.280852175,48.88770774,0,Normal Driving
1.046864748,1.320402265,6.01782608,6.249289453,926.8999634,32.28848373,53.75321306,0.026232118,0.083889514,-0.223039567,0.23973365,0.03905184,-3.234758687,-3.287996279,0.49567346,93.240081,4.2999878,Fall Off
-2.032078743,5.060145378,-3.046621561,6.246304363,922.5999756,53.06588235,54.33208762,0.105860576,0.068709508,-0.861531973,0.870726592,0.00298509,49.83112366,51.04409134,1.184742987,27.95606628,4.2999878,Fall Off
1.056441545,0.420182407,6.137536049,6.241952479,922.5999756,51.30983141,35.92045904,-0.051532127,-0.171374291,1.630785465,1.640574881,0.004351884,-1.478707754,15.1236323,0.280852175,91.53173527,0,Normal Driving
-0.710479379,1.200692177,6.080075264,6.23808928,930,12.5761147,8.458634346,-0.029960539,0.08149267,-1.139299512,1.142603198,0.003863199,11.09740695,6.664997954,0.272654217,78.8289765,7.4000244,Fall Off
0.568024337,-0.034715924,6.199785233,6.22584884,922.5999756,13.50384948,4.333200334,0.015180007,0.078829512,-0.251135916,0.263654647,0.01224044,-2.406442534,2.33179762,0.280852175,92.40843445,7.4000244,Fall Off
-0.068833299,1.464054346,6.046556473,6.221658809,926.8999634,16.01667876,1.679577272,0.026232118,0.083889514,-0.223039567,0.23973365,0.004190031,13.61023623,0.652220348,0.49567346,76.3889147,4.2999878,Fall Off
0.802656114,1.349132657,6.003460884,6.205316942,930,33.06877073,21.43793253,-0.077497929,0.09693899,-0.635163426,0.64717515,0.016341867,-19.4585345,-20.78571218,0.331942517,110.7015917,3.1000366,Fall Off
1.30065012,-0.336385339,6.05613327,6.20335361,922.5999756,16.35006776,8.66466012,0.053263184,0.230762735,-0.39148438,0.457546092,0.001963332,-3.108466738,-12.12105206,0.755999976,93.17920283,7.4000244,Fall Off
3.589506865,0.717063427,-5.005078793,6.200770373,932.2000122,9.749066361,132.2318825,0.068576343,0.190682188,-0.97125411,0.992167807,0.002583237,6.640599623,-144.3529346,0.650253564,-81.84687653,9.6000366,Fall Off
1.664568782,-1.806425214,5.634753704,6.14690252,926.8999634,24.43805324,145.451685,-0.009054741,-0.044208441,-0.251668543,0.255682284,0.053867853,31.07865286,1.09875035,0.49567346,58.91668883,5.3000488,Fall Off
-2.592321873,5.155913353,2.110488892,6.144732587,915.7999878,27.45831644,22.53852549,-0.002796317,0.080560565,-0.451405466,0.45854631,0.002169933,3.620336419,-21.43977514,0.34455539,86.11131783,11.0999756,Fall Off
1.022922635,0.59256494,6.01782608,6.132840668,930,8.218164615,10.70002622,-0.001198422,-0.013981585,0.00066579,0.014048637,0.011891919,-4.597828196,-10.73974892,0.478011918,94.67943987,14.2000122,Fall Off
-0.126294136,-0.08259996,6.127959251,6.129817089,922.5999756,3.825737891,11.92041877,-0.006258424,0.017843166,-0.091612674,0.093543725,0.003023579,-0.772090305,1.180669848,1.992392278,90.77225424,7.4000244,Fall Off
-3.071162224,2.316390038,4.768052578,6.126338678,932.2000122,11.7004747,17.6498758,-0.067644238,-0.043276336,0.21118851,0.225940636,0.003478411,10.92838439,18.83054565,0.650253564,78.46974783,9.6000366,Fall Off
0.448314279,-0.029927522,6.104017258,6.120531679,930,21.91650957,25.35137315,-0.098004252,-0.233559057,1.41054225,1.433102964,0.005806999,-10.98812518,-6.520827497,2.555999923,101.0579162,2.2000122,Fall Off
2.1960814,-1.9309237,5.371391296,6.115806104,930,12.8497161,14.09803394,-0.00452737,0.044075284,-0.144343227,0.15099038,0.004725575,1.861590918,7.577206446,0.478011918,88.12202231,0,Normal Driving
2.263119221,0.9660604,5.596446514,6.11352557,932.2000122,1.624293109,11.34022813,0.010519478,0.075101085,-0.430233359,0.436865626,0.002280534,3.485884027,-3.763021682,0.650253564,86.50660292,2.2000122,Fall Off
-1.476623893,2.124854088,5.53419733,6.109235885,932.2000122,11.76998126,6.106425128,0.046472125,-0.097338468,0.091612674,0.141517906,0.004289685,-8.284097238,2.343403446,0.267634195,98.29093462,0,Normal Driving
0.242412925,-4.133589268,4.408922195,6.0484642,922.5999756,43.53062093,133.4087868,-0.143677428,-0.241149053,1.381913304,1.410134904,0.060771685,-51.81471817,-131.0653834,0.32692641,-152.6758789,9.6000366,Fall Off
1.171363235,-0.135272399,5.926846504,6.043004214,922.5999756,41.53475704,130.7022105,0.000532632,0.000532632,-0.001464737,0.001647073,0.005459986,-10.27996113,-0.363172875,0.217680627,100.2801632,0,Normal Driving
-2.391208887,-0.733822823,5.491101742,6.033951791,930,1.477488275,18.12668614,0.004926845,-0.049667917,-0.71905297,0.72078315,0.009052423,-8.802472855,17.76351326,0.272654217,99.23573279,7.4000244,Fall Off
0.002992752,-0.125695586,6.032191277,6.033501466,922.5999756,7.608746843,17.79193942,0.015313165,0.083756357,-0.753407717,0.758203672,0.000450325,-1.193726012,-0.028426162,1.184742987,91.19372616,7.4000244,Fall Off
-2.070385933,-1.18872118,5.538985729,6.031576814,927.2000122,12.17728582,19.01489184,0.025699485,0.082291618,0.160189018,0.181914528,0.001924652,-13.37101183,18.98646568,3.096000051,104.1103645,4.6000366,Fall Off
-0.801459014,1.473631144,5.792770863,6.030764427,932.2000122,2.6894766,30.23143085,-0.040613178,0.078030564,-0.63503027,0.641094098,0.000812387,-16.06048843,-11.24496517,0.267634195,106.3581874,5,Fall Off
-0.571615636,0.535104096,5.97951889,6.030566058,922.5999756,4.49755677,10.51818785,0.098670043,0.111453205,-0.210922197,0.258158415,0.000198369,-11.56293166,-0.726777321,1.184742987,101.5638369,9.6000366,Fall Off
2.708440781,1.186326981,5.246892929,6.022699443,932.2000122,18.68725953,5.420674051,0.129296377,-0.038216334,-0.908536732,0.918486274,0.007866615,7.12432787,-6.147451372,0.650253564,82.83489447,9.6000366,Fall Off
-1.184531331,0.846350312,5.826289654,6.005420423,922.5999756,1.053755967,8.691925638,-0.0117179,-0.111053735,0.461126,0.474454876,0.01727902,6.070571903,-14.83937701,0.280852175,83.72161928,9.6000366,Fall Off
3.929483652,-0.772130072,4.399345398,5.949055938,922.5999756,28.14118946,77.04915989,-0.006258424,0.053795815,-0.553271294,0.555915715,0.056364485,34.21176136,62.20978288,1.184742987,34.44006982,0,Normal Driving
-1.289876223,2.814383984,5.079298973,5.948429703,927.2000122,27.65134031,63.88202284,-0.020240009,0.092012145,-0.072571084,0.118922054,0.000626235,6.560421046,-1.672239963,3.818697023,83.43680817,4.6000366,Fall Off
-1.797446966,0.784101069,5.601234913,5.934598776,930,21.21413885,27.3440531,-0.03581949,0.027563697,-0.464188635,0.466383836,0.013830927,-14.6537178,-29.01629306,2.555999923,106.6473769,2.7999878,Fall Off
-0.016160861,3.585317135,-4.727351189,5.933178692,933.3999634,1.35495236,25.08719498,0.008388951,0.076432668,-0.226368517,0.239071188,0.001420084,-13.29876544,-3.929098082,0.228325644,103.3289794,3.3999634,Fall Off
-3.104681015,-2.721010208,4.260481834,5.932507582,922.5999756,14.00197632,40.01051799,-0.029694224,0.09294425,-0.407995969,0.419501003,0.00067111,-27.30074176,36.08141991,0.280852175,122.5648471,10.7999878,Fall Off
2.009333849,0.266953498,5.57250452,5.929712751,922.5999756,30.87058895,19.36497105,-0.03581949,0.06458161,-0.277634323,0.287288422,0.002794831,3.569847193,16.71644886,0.447603071,86.27306878,0,Normal Driving
-0.499789596,-1.035492182,5.816712856,5.929264891,922.5999756,4.288670929,28.13019433,0.13515532,0.02862896,-0.743687153,0.756410708,0.00044786,-0.718823736,-11.41374547,1.184742987,90.73332463,0,Normal Driving
0.151433259,-0.44651863,5.90290451,5.921705208,922.5999756,3.605595982,9.944200443,0.013715269,0.089348987,-0.421711236,0.431290757,0.007559683,-4.324419718,-1.469545027,0.308671618,94.3258371,0,Normal Driving
-2.319382906,1.44968915,5.24210453,5.912765478,922.5999756,7.761606632,5.913580999,-0.005992108,0.027696855,-0.212786406,0.214665031,0.00893973,-12.08602635,-7.383126026,0.280852175,102.1840619,0,Normal Driving
0.697311223,-0.74339962,5.759252071,5.848749469,922.5999756,2.568899395,1.646403777,-0.025699485,0.069242135,-0.343148053,0.351006443,0.064016009,-9.517126955,-5.736722249,0.217680627,99.56414863,0,Normal Driving
2.334945202,4.566939831,-2.792836189,5.840277604,922.5999756,15.29506119,31.32596853,0.069774769,-0.083889514,0.19574219,0.224100366,0.008471865,-24.81218814,-37.06269078,0.755999976,120.0866813,0,Normal Driving
-0.05925649,-0.197521642,5.835866451,5.839508829,922.5999756,15.24294463,33.74265862,-0.001065264,0.063250028,-0.367116481,0.372526793,0.000768775,-9.569243515,-3.320032163,0.308671618,99.58503301,0,Normal Driving
-4.316147327,2.938882589,2.603694439,5.834842187,930,13.53072748,26.23159457,0.014780533,0.24847275,-1.022253633,1.052121505,0.004666642,-23.09997099,-29.55162673,0.331942517,116.119662,7.4000244,Fall Off
-4.1293993,1.866280198,3.671508312,5.832230589,932.2000122,8.26547375,35.15934749,-0.064981081,-0.078962669,-0.705204546,0.712580589,0.002611598,-14.83449724,5.607720758,0.650253564,104.9026659,2.2000122,Fall Off
5.720346451,-0.345962137,-0.997184992,5.816909079,927.2000122,41.30071006,22.79101239,-0.361257523,-0.096006885,-1.051814675,1.116260915,0.01532151,26.46621282,28.39873315,3.096000051,60.49218652,5,Fall Off
-2.549226284,3.90135169,3.479972124,5.816296557,930,32.76210561,36.51999828,-0.018775271,0.222640097,-0.891492486,0.919064729,0.000612522,-6.295892794,-8.121265129,0.331942517,96.35915218,2.7999878,Fall Off
0.577601135,-0.93014735,5.711368084,5.815369511,922.5999756,2.907891626,2.346471916,0.023568958,0.037950017,-0.282028556,0.285544753,0.000927046,-9.20378442,-5.774793213,0.284484771,99.24992174,7.4000244,Fall Off
-0.198120192,0.199915841,5.807136059,5.8139528,915.7999878,1.752182091,1.250846161,0.002530001,0.082424775,-0.297474861,0.308693274,0.001416711,-7.451602329,-4.523947052,0.34455539,97.47462776,6.7999878,Fall Off
5.509656429,1.435323954,-0.786495268,5.747611993,932.2000122,21.91285798,93.60005572,0.076432668,0.170042709,-0.975248873,0.992908274,0.066340807,14.46125565,-98.12400277,0.267634195,-28.72082997,16.4000244,Fall Off
3.460220098,-1.667561531,4.274847031,5.747016767,922.5999756,31.32886532,59.13600757,0.02862896,0.108124256,-0.379899651,0.396023,0.000595226,-16.86760967,-38.9879952,0.32692641,111.3101017,9.6000366,Fall Off
3.029263735,1.97162509,-4.45441246,5.736334599,922.5999756,5.71549424,53.89930816,-0.023835273,-0.105993733,1.403085351,1.407285079,0.010682168,-11.15211543,14.91131296,0.32692641,101.5305065,0,Normal Driving
-1.289876223,-0.671573579,5.548562527,5.735968781,930,4.06553474,19.91770482,0.048070021,-0.03781686,-0.723047674,0.72562992,0.000365818,-15.21765017,-5.006391862,0.331942517,105.2732113,7.4000244,Fall Off
0.170586869,3.90135169,4.198232651,5.733655229,922.5999756,16.23948933,158.325939,0.042211071,-0.457131267,1.857686639,1.913570071,0.002313552,1.021839155,-163.3323309,1.184742987,-88.93335492,7.4000244,Fall Off
-0.121505737,-1.868674397,5.400122166,5.715595074,932.2000122,11.02604058,163.6739541,0.045007389,0.013582111,-0.180562183,0.186581995,0.018060155,12.04787973,0.341623239,0.650253564,77.95191236,9.6000366,Fall Off
-1.974617839,-0.681150377,5.31871891,5.714179932,930,27.01186461,2.188579207,0.003462107,-0.232094318,1.012000442,1.03827966,0.001415142,-14.96398488,2.530202446,0.272654217,104.9779317,2.2000122,Fall Off
-1.476623893,3.331531763,4.399345398,5.712596777,930,81.83395954,24.67343712,0.033688962,0.245010644,-0.916126728,0.948922201,0.001583155,66.86997466,27.20363957,0.331942517,20.80212669,0,Normal Driving
-0.169389769,0.16639702,5.701791286,5.70673328,922.5999756,73.74512096,28.17186722,0.009054741,0.058988973,-0.305464357,0.311239716,0.005863497,-6.875146297,-0.968227649,0.284484771,96.87611868,7.4000244,Fall Off
-0.040102877,-1.11689508,5.53419733,5.645919141,922.5999756,17.90217573,18.64636521,0.000932106,0.205862194,-1.46367228,1.478078704,0.060814139,-24.77732203,-19.61459286,0.32692641,116.1057552,0,Normal Driving
2.263119221,1.545457244,-4.933252811,5.643326147,930,85.92491855,122.3542396,-0.121839531,0.007989477,-0.767256141,0.776910992,0.002592994,61.14759652,102.7396467,0.478011918,-6.92721831,7.4000244,Fall Off
-1.965041041,1.344344258,5.108029366,5.635655399,932.2000122,78.53010831,118.1049981,0.049135286,-0.211987466,0.697081923,0.730257605,0.007670748,-17.38251179,-15.3653514,1.311102068,107.9860318,2.2000122,Fall Off
-0.111928932,-1.011550188,5.538985729,5.631707092,922.5999756,16.75321775,25.1675468,0.025033696,-0.009587373,-0.142878488,0.145371476,0.003948307,-0.629294038,9.8021954,0.280852175,90.6386162,9.6000366,Fall Off
-0.514154792,4.442441463,-3.42011714,5.629994898,932.2000122,15.35664808,18.10614518,-0.11012163,-0.306795925,1.38044858,1.418410658,0.001712194,-15.98594212,-8.303949781,0.982530177,106.1465335,9.6000366,Fall Off
0.050876785,0.324414343,5.620388508,5.629973365,922.5999756,18.95317455,12.31360898,-0.053130023,-0.091612674,-0.216381684,0.240908104,2.15E-05,2.967232427,4.009659202,0.32692641,87.02549984,9.6000366,Fall Off
